"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 09 12:31:11 ICT 2023","Mon Oct 09 12:31:29 ICT 2023","17525","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 32",""
"passed","Fri Aug 25 09:34:12 ICT 2023","Fri Aug 25 09:34:29 ICT 2023","17690","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 34",""
"passed","Tue Sep 26 12:07:28 ICT 2023","Tue Sep 26 12:07:44 ICT 2023","16285","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 39",""
"passed","Tue Sep 26 12:21:40 ICT 2023","Tue Sep 26 12:22:04 ICT 2023","23868","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 86",""
"passed","Tue Sep 26 12:21:06 ICT 2023","Tue Sep 26 12:21:23 ICT 2023","17346","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 84",""
"broken","Mon Oct 09 14:49:39 ICT 2023","Mon Oct 09 14:49:39 ICT 2023","9","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 41",""
"passed","Tue Sep 26 15:33:41 ICT 2023","Tue Sep 26 15:33:56 ICT 2023","14763","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 58",""
"passed","Tue Sep 26 12:04:11 ICT 2023","Tue Sep 26 12:04:30 ICT 2023","18971","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 28",""
"broken","Mon Oct 09 14:49:39 ICT 2023","Mon Oct 09 14:49:39 ICT 2023","8","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 56",""
"passed","Mon Oct 09 14:10:26 ICT 2023","Mon Oct 09 14:10:41 ICT 2023","15403","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 19",""
"passed","Fri Aug 25 12:24:00 ICT 2023","Fri Aug 25 12:24:20 ICT 2023","19627","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 61",""
"broken","Tue Sep 26 11:53:59 ICT 2023","Tue Sep 26 11:53:59 ICT 2023","96","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 10",""
"passed","Mon Aug 28 02:57:37 ICT 2023","Mon Aug 28 02:57:53 ICT 2023","16053","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 18",""
"passed","Mon Oct 09 14:20:45 ICT 2023","Mon Oct 09 14:21:02 ICT 2023","16807","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 56",""
"passed","Mon Oct 09 13:41:13 ICT 2023","Mon Oct 09 13:41:44 ICT 2023","30804","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 37",""
"passed","Tue Sep 26 15:30:28 ICT 2023","Tue Sep 26 15:30:44 ICT 2023","15456","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 46",""
"passed","Fri Aug 25 11:00:24 ICT 2023","Fri Aug 25 11:00:40 ICT 2023","16172","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 61",""
"passed","Mon Aug 28 02:59:14 ICT 2023","Mon Aug 28 02:59:29 ICT 2023","15839","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 24",""
"passed","Tue Sep 05 00:58:58 ICT 2023","Tue Sep 05 00:59:16 ICT 2023","17800","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 19",""
"broken","Fri Aug 25 09:52:52 ICT 2023","Fri Aug 25 09:52:52 ICT 2023","43","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 85",""
"passed","Tue Sep 26 11:58:10 ICT 2023","Tue Sep 26 11:58:31 ICT 2023","21236","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 8",""
"passed","Mon Sep 04 23:47:47 ICT 2023","Mon Sep 04 23:48:05 ICT 2023","17602","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 14",""
"passed","Tue Sep 26 12:59:02 ICT 2023","Tue Sep 26 12:59:16 ICT 2023","14837","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 83",""
"passed","Tue Sep 26 15:27:16 ICT 2023","Tue Sep 26 15:27:33 ICT 2023","16920","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 34",""
"broken","Fri Aug 25 09:52:53 ICT 2023","Fri Aug 25 09:52:53 ICT 2023","57","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 96",""
"passed","Tue Sep 26 14:01:28 ICT 2023","Tue Sep 26 14:01:44 ICT 2023","16499","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 86",""
"passed","Mon Aug 28 03:25:41 ICT 2023","Mon Aug 28 03:25:58 ICT 2023","17792","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 15",""
"passed","Tue Sep 05 00:11:27 ICT 2023","Tue Sep 05 00:11:45 ICT 2023","18495","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 22",""
"passed","Mon Oct 09 13:36:16 ICT 2023","Mon Oct 09 13:36:32 ICT 2023","16798","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 24",""
"passed","Tue Sep 26 13:57:44 ICT 2023","Tue Sep 26 13:57:59 ICT 2023","14488","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 71",""
"passed","Tue Sep 05 00:53:04 ICT 2023","Tue Sep 05 00:53:07 ICT 2023","2691","","My Bosv2 applicationSukamantriMekarwangi","","","","Open the browser",""
"broken","Fri Aug 25 09:52:52 ICT 2023","Fri Aug 25 09:52:52 ICT 2023","43","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 87",""
"passed","Fri Aug 25 10:56:58 ICT 2023","Fri Aug 25 10:57:16 ICT 2023","18283","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 49",""
"passed","Tue Sep 05 00:30:38 ICT 2023","Tue Sep 05 00:30:56 ICT 2023","18659","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 24",""
"passed","Tue Sep 26 15:31:49 ICT 2023","Tue Sep 26 15:32:04 ICT 2023","14677","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 51",""
"passed","Tue Sep 26 12:53:29 ICT 2023","Tue Sep 26 12:53:46 ICT 2023","17242","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 64",""
"passed","Tue Sep 26 13:21:26 ICT 2023","Tue Sep 26 13:21:43 ICT 2023","16828","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 38",""
"passed","Mon Aug 28 09:43:04 ICT 2023","Mon Aug 28 09:43:23 ICT 2023","19139","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 14",""
"passed","Mon Oct 09 14:07:26 ICT 2023","Mon Oct 09 14:07:43 ICT 2023","17250","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 8",""
"passed","Mon Aug 28 03:15:34 ICT 2023","Mon Aug 28 03:15:50 ICT 2023","15767","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 21",""
"passed","Tue Sep 05 00:58:05 ICT 2023","Tue Sep 05 00:58:23 ICT 2023","17576","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 16",""
"broken","Fri Aug 25 09:23:12 ICT 2023","Fri Aug 25 09:23:12 ICT 2023","32","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 59",""
"passed","Mon Aug 28 02:59:45 ICT 2023","Mon Aug 28 03:00:01 ICT 2023","15915","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 26",""
"passed","Sat Sep 09 06:25:02 ICT 2023","Sat Sep 09 06:25:24 ICT 2023","21828","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 16",""
"passed","Mon Aug 28 02:56:16 ICT 2023","Mon Aug 28 02:56:34 ICT 2023","17745","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 13",""
"passed","Sat Sep 09 06:50:02 ICT 2023","Sat Sep 09 06:50:03 ICT 2023","1313","","My Bosv2 applicationRajadesaSukaharja","","","","Open the browser",""
"passed","Tue Sep 26 13:30:09 ICT 2023","Tue Sep 26 13:30:26 ICT 2023","16869","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 68",""
"passed","Mon Aug 28 01:44:12 ICT 2023","Mon Aug 28 01:44:30 ICT 2023","17684","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 22",""
"passed","Sat Sep 09 06:21:01 ICT 2023","Sat Sep 09 06:21:23 ICT 2023","21458","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 3",""
"passed","Tue Sep 26 13:51:41 ICT 2023","Tue Sep 26 13:51:56 ICT 2023","15098","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 48",""
"passed","Mon Aug 28 09:39:41 ICT 2023","Mon Aug 28 09:39:59 ICT 2023","18712","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 4",""
"broken","Fri Aug 25 09:52:52 ICT 2023","Fri Aug 25 09:52:52 ICT 2023","42","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 88",""
"passed","Tue Sep 26 13:41:00 ICT 2023","Tue Sep 26 13:41:14 ICT 2023","14113","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 8",""
"passed","Mon Sep 04 23:45:16 ICT 2023","Mon Sep 04 23:45:32 ICT 2023","15734","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 5",""
"passed","Mon Oct 09 13:36:32 ICT 2023","Mon Oct 09 13:36:50 ICT 2023","17253","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 25",""
"broken","Fri Aug 25 09:52:52 ICT 2023","Fri Aug 25 09:52:52 ICT 2023","68","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 80",""
"passed","Mon Oct 09 12:33:21 ICT 2023","Mon Oct 09 12:33:37 ICT 2023","15621","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 40",""
"passed","Mon Aug 28 03:12:21 ICT 2023","Mon Aug 28 03:12:39 ICT 2023","17424","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 9",""
"broken","Fri Aug 25 07:43:59 ICT 2023","Fri Aug 25 07:43:59 ICT 2023","30","","My Bosv2 application","","","","insert data 68",""
"passed","Fri Aug 25 08:04:44 ICT 2023","Fri Aug 25 08:05:03 ICT 2023","19139","","My Bosv2 application","","","","insert data 31",""
"passed","Mon Oct 09 12:23:04 ICT 2023","Mon Oct 09 12:23:07 ICT 2023","2866","","My Bosv2 applicationPanjaluSandingtaman","","","","Open the browser",""
"passed","Mon Aug 28 01:38:53 ICT 2023","Mon Aug 28 01:38:54 ICT 2023","1196","","My Bosv2 applicationPanjaluSandingtaman","","","","Open the browser",""
"passed","Mon Oct 09 12:54:31 ICT 2023","Mon Oct 09 12:54:49 ICT 2023","18023","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 19",""
"passed","Tue Sep 26 12:52:49 ICT 2023","Tue Sep 26 12:53:06 ICT 2023","17312","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 62",""
"passed","Tue Sep 26 13:49:04 ICT 2023","Tue Sep 26 13:49:22 ICT 2023","17351","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 38",""
"passed","Tue Sep 26 11:52:37 ICT 2023","Tue Sep 26 11:52:57 ICT 2023","19974","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 6",""
"broken","Mon Oct 09 14:49:39 ICT 2023","Mon Oct 09 14:49:39 ICT 2023","13","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 48",""
"passed","Fri Aug 25 07:59:25 ICT 2023","Fri Aug 25 07:59:42 ICT 2023","16725","","My Bosv2 application","","","","insert data 14",""
"passed","Tue Sep 26 13:58:15 ICT 2023","Tue Sep 26 13:58:30 ICT 2023","14930","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 73",""
"passed","Mon Oct 09 15:08:17 ICT 2023","Mon Oct 09 15:08:32 ICT 2023","15915","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 56",""
"broken","Mon Oct 09 14:49:33 ICT 2023","Mon Oct 09 14:49:38 ICT 2023","5037","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 18",""
"passed","Tue Sep 26 12:05:43 ICT 2023","Tue Sep 26 12:06:01 ICT 2023","18587","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 33",""
"passed","Mon Oct 09 15:00:09 ICT 2023","Mon Oct 09 15:00:34 ICT 2023","24882","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 30",""
"passed","Fri Aug 25 12:13:21 ICT 2023","Fri Aug 25 12:13:40 ICT 2023","18733","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 25",""
"passed","Fri Aug 25 09:36:58 ICT 2023","Fri Aug 25 09:37:13 ICT 2023","15203","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 44",""
"broken","Fri Aug 25 09:23:12 ICT 2023","Fri Aug 25 09:23:12 ICT 2023","54","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 65",""
"broken","Fri Aug 25 09:23:13 ICT 2023","Fri Aug 25 09:23:13 ICT 2023","30","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 76",""
"passed","Mon Oct 09 14:08:47 ICT 2023","Mon Oct 09 14:09:05 ICT 2023","17365","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 13",""
"broken","Fri Aug 25 09:23:12 ICT 2023","Fri Aug 25 09:23:12 ICT 2023","47","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 66",""
"passed","Mon Oct 09 13:06:10 ICT 2023","Mon Oct 09 13:06:32 ICT 2023","21734","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 56",""
"passed","Tue Sep 26 12:06:19 ICT 2023","Tue Sep 26 12:06:36 ICT 2023","16602","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 35",""
"passed","Mon Oct 09 14:12:02 ICT 2023","Mon Oct 09 14:12:17 ICT 2023","14838","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 25",""
"broken","Fri Aug 25 09:52:52 ICT 2023","Fri Aug 25 09:52:52 ICT 2023","73","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 91",""
"passed","Mon Oct 09 14:15:47 ICT 2023","Mon Oct 09 14:16:04 ICT 2023","16529","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 38",""
"passed","Mon Oct 09 15:01:46 ICT 2023","Mon Oct 09 15:02:03 ICT 2023","17269","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 35",""
"broken","Fri Aug 25 09:23:12 ICT 2023","Fri Aug 25 09:23:12 ICT 2023","42","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 57",""
"passed","Mon Oct 09 13:02:00 ICT 2023","Mon Oct 09 13:02:24 ICT 2023","23133","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 43",""
"passed","Fri Aug 25 07:53:41 ICT 2023","Fri Aug 25 07:53:43 ICT 2023","2423","","My Bosv2 application","","","","Open the browser",""
"passed","Fri Aug 25 12:14:50 ICT 2023","Fri Aug 25 12:15:07 ICT 2023","17165","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 30",""
"passed","Tue Sep 26 13:39:13 ICT 2023","Tue Sep 26 13:39:35 ICT 2023","22168","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 3",""
"passed","Mon Aug 28 09:47:52 ICT 2023","Mon Aug 28 09:48:12 ICT 2023","19954","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 28",""
"passed","Fri Aug 25 12:16:59 ICT 2023","Fri Aug 25 12:17:16 ICT 2023","17228","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 37",""
"passed","Tue Sep 26 11:56:18 ICT 2023","Tue Sep 26 11:56:37 ICT 2023","19037","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 2",""
"passed","Tue Sep 26 11:59:08 ICT 2023","Tue Sep 26 11:59:27 ICT 2023","19398","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 11",""
"passed","Tue Sep 05 00:30:02 ICT 2023","Tue Sep 05 00:30:20 ICT 2023","18113","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 22",""
"passed","Tue Sep 26 15:22:44 ICT 2023","Tue Sep 26 15:22:59 ICT 2023","15006","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 17",""
"passed","Mon Oct 09 12:50:10 ICT 2023","Mon Oct 09 12:50:26 ICT 2023","15346","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 4",""
"passed","Sat Sep 09 06:23:46 ICT 2023","Sat Sep 09 06:24:05 ICT 2023","18921","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 12",""
"passed","Mon Oct 09 13:31:21 ICT 2023","Mon Oct 09 13:31:37 ICT 2023","15649","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 7",""
"passed","Fri Aug 25 10:00:51 ICT 2023","Fri Aug 25 10:01:08 ICT 2023","17024","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 63",""
"passed","Tue Sep 26 13:46:55 ICT 2023","Tue Sep 26 13:47:09 ICT 2023","13659","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 30",""
"passed","Sat Sep 09 06:22:17 ICT 2023","Sat Sep 09 06:22:35 ICT 2023","18235","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 7",""
"passed","Fri Aug 25 08:01:05 ICT 2023","Fri Aug 25 08:01:23 ICT 2023","17644","","My Bosv2 application","","","","insert data 20",""
"passed","Mon Oct 09 13:03:58 ICT 2023","Mon Oct 09 13:04:16 ICT 2023","17553","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 49",""
"passed","Fri Aug 25 10:58:39 ICT 2023","Fri Aug 25 10:58:57 ICT 2023","17164","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 55",""
"broken","Mon Oct 09 14:49:38 ICT 2023","Mon Oct 09 14:49:38 ICT 2023","33","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 33",""
"broken","Fri Aug 25 09:23:12 ICT 2023","Fri Aug 25 09:23:12 ICT 2023","42","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 51",""
"broken","Mon Oct 09 14:49:38 ICT 2023","Mon Oct 09 14:49:38 ICT 2023","12","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 24",""
"passed","Tue Sep 26 15:35:50 ICT 2023","Tue Sep 26 15:36:06 ICT 2023","16101","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 65",""
"passed","Tue Sep 05 01:00:10 ICT 2023","Tue Sep 05 01:00:27 ICT 2023","16465","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 23",""
"passed","Mon Oct 09 15:04:30 ICT 2023","Mon Oct 09 15:04:49 ICT 2023","19003","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 44",""
"passed","Mon Aug 28 01:40:15 ICT 2023","Mon Aug 28 01:40:33 ICT 2023","17657","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 7",""
"broken","Mon Oct 09 14:49:39 ICT 2023","Mon Oct 09 14:49:39 ICT 2023","8","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 51",""
"passed","Tue Sep 26 12:15:43 ICT 2023","Tue Sep 26 12:16:00 ICT 2023","17350","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 66",""
"passed","Mon Oct 09 14:08:16 ICT 2023","Mon Oct 09 14:08:31 ICT 2023","15320","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 11",""
"passed","Tue Sep 26 12:38:50 ICT 2023","Tue Sep 26 12:39:07 ICT 2023","17685","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 13",""
"passed","Mon Oct 09 15:03:54 ICT 2023","Mon Oct 09 15:04:11 ICT 2023","17852","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 42",""
"passed","Mon Sep 04 23:50:08 ICT 2023","Mon Sep 04 23:50:25 ICT 2023","16760","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 22",""
"passed","Mon Aug 28 01:43:42 ICT 2023","Mon Aug 28 01:43:57 ICT 2023","15214","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 20",""
"passed","Mon Aug 28 03:16:21 ICT 2023","Mon Aug 28 03:16:37 ICT 2023","15783","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 24",""
"passed","Mon Oct 09 13:45:00 ICT 2023","Mon Oct 09 13:45:15 ICT 2023","15214","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 47",""
"passed","Tue Sep 26 15:37:56 ICT 2023","Tue Sep 26 15:38:12 ICT 2023","15855","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 73",""
"passed","Tue Sep 26 12:19:21 ICT 2023","Tue Sep 26 12:19:40 ICT 2023","19115","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 78",""
"passed","Tue Sep 26 15:38:43 ICT 2023","Tue Sep 26 15:38:58 ICT 2023","14332","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 76",""
"passed","Mon Oct 09 14:56:48 ICT 2023","Mon Oct 09 14:57:04 ICT 2023","16329","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 19",""
"passed","Mon Oct 09 14:13:46 ICT 2023","Mon Oct 09 14:14:01 ICT 2023","15262","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 31",""
"passed","Mon Aug 28 03:22:26 ICT 2023","Mon Aug 28 03:22:43 ICT 2023","16894","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 4",""
"passed","Tue Sep 26 13:49:22 ICT 2023","Tue Sep 26 13:49:37 ICT 2023","15675","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 39",""
"passed","Tue Sep 26 15:38:29 ICT 2023","Tue Sep 26 15:38:43 ICT 2023","14186","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 75",""
"passed","Fri Aug 25 10:55:51 ICT 2023","Fri Aug 25 10:56:06 ICT 2023","15709","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 45",""
"passed","Mon Aug 28 01:39:40 ICT 2023","Mon Aug 28 01:39:58 ICT 2023","17736","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 5",""
"broken","Mon Oct 09 14:49:38 ICT 2023","Mon Oct 09 14:49:38 ICT 2023","11","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 30",""
"passed","Tue Sep 26 12:48:24 ICT 2023","Tue Sep 26 12:48:39 ICT 2023","14934","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 48",""
